,weekNum,partNum,realCount,backorder,done,product_qty,date_planned,backorderStatus,netQty
0,25,SFTY-1-02-10,2.0,True,True,,,,
1,25,SFTY-1-02-20,2.0,True,True,,,,
2,25,SFTY-1-02-30,2.0,True,True,,,,
3,25,SFTY-1-02-31,2.0,True,True,,,,
4,25,SFTY-1-02-40,2.0,True,True,,,,
5,25,False,1.0,True,True,,,,
6,25,False,1.0,True,True,,,,
7,25,SFTY-1-01-50,1.0,True,True,,,,
8,25,SFTY-1-01-60,1.0,True,True,,,,
9,25,SFTY-1-01-70,1.0,True,True,,,,
10,25,SFTY-1-01-80,1.0,True,True,,,,
11,25,SFTY-1-04-90,4.0,True,True,,,,
12,25,SFTY-1-04-100,4.0,True,True,,,,
13,25,SFTY-1-04-91,4.0,True,True,,,,
14,25,SFTY-1-04-110,1.0,True,True,,,,
15,25,ELEC-1-FAN-24120,2.0,True,True,,,,
16,25,VFD-1-01-1HP1P230,1.0,True,True,,,,
17,25,CON-1-01-3015,1.0,True,True,,,,
18,25,CON-1-01-5000,1.0,True,True,,,,
19,25,PS-1-01-LV24,1.0,True,True,,,,
20,25,PS-1-01-LV12,1.0,True,True,,,,
21,25,AC-1-01-SL4ZDB,1.0,True,True,,,,
22,25,AC-1-01-SLLS7SM,1.0,True,True,,,,
23,25,False,0.0,True,True,,,,
24,25,False,0.0,True,True,,,,
25,25,AC-1-01-LOCK,3.0,True,True,,,,
26,25,AC-1-01-KEY,1.0,True,True,,,,
27,25,LBL-HV-ENG,1.0,True,True,,,,
28,25,LBL-RAD-ENG,3.0,True,True,,,,
29,25,LBL-EC-LOC,1.0,True,True,,,,
30,25,False,0.0,True,True,,,,
31,25,False,1.0,True,True,,,,
32,29,SFTY-1-02-10,2.0,True,True,,,,
33,29,SFTY-1-02-10,2.0,True,True,,,,
34,29,SFTY-1-02-20,2.0,True,True,,,,
35,29,SFTY-1-02-20,2.0,True,True,,,,
36,29,SFTY-1-02-30,2.0,True,True,,,,
37,29,SFTY-1-02-30,2.0,True,True,,,,
38,29,SFTY-1-02-31,2.0,True,True,,,,
39,29,SFTY-1-02-31,2.0,True,True,,,,
40,29,SFTY-1-02-40,2.0,True,True,,,,
41,29,SFTY-1-02-40,2.0,True,True,,,,
42,29,False,1.0,True,True,,,,
43,29,False,1.0,True,True,,,,
44,29,False,1.0,True,True,,,,
45,29,False,1.0,True,True,,,,
46,29,SFTY-1-01-50,1.0,True,True,,,,
47,29,SFTY-1-01-50,1.0,True,True,,,,
48,29,SFTY-1-01-60,1.0,True,True,,,,
49,29,SFTY-1-01-60,1.0,True,True,,,,
50,29,SFTY-1-01-70,1.0,True,True,,,,
51,29,SFTY-1-01-70,1.0,True,True,,,,
52,29,SFTY-1-01-80,1.0,True,True,,,,
53,29,SFTY-1-01-80,1.0,True,True,,,,
54,29,SFTY-1-04-90,4.0,True,True,,,,
55,29,SFTY-1-04-90,4.0,True,True,,,,
56,29,SFTY-1-04-100,4.0,True,True,,,,
57,29,SFTY-1-04-100,4.0,True,True,,,,
58,29,SFTY-1-04-91,4.0,True,True,,,,
59,29,SFTY-1-04-91,4.0,True,True,,,,
60,29,SFTY-1-04-110,1.0,True,True,,,,
61,29,SFTY-1-04-110,1.0,True,True,,,,
62,29,ELEC-1-FAN-24120,2.0,True,True,,,,
63,29,ELEC-1-FAN-24120,2.0,True,True,,,,
64,29,VFD-1-01-1HP1P230,1.0,True,True,,,,
65,29,VFD-1-01-1HP1P230,1.0,True,True,,,,
66,29,CON-1-01-3015,1.0,True,True,,,,
67,29,CON-1-01-3015,1.0,True,True,,,,
68,29,CON-1-01-5000,1.0,True,True,,,,
69,29,CON-1-01-5000,1.0,True,True,,,,
70,29,PS-1-01-LV24,1.0,True,True,,,,
71,29,PS-1-01-LV24,1.0,True,True,,,,
72,29,PS-1-01-LV12,1.0,True,True,,,,
73,29,PS-1-01-LV12,1.0,True,True,,,,
74,29,AC-1-01-SL4ZDB,1.0,True,True,,,,
75,29,AC-1-01-SL4ZDB,1.0,True,True,,,,
76,29,AC-1-01-SLLS7SM,1.0,True,True,,,,
77,29,AC-1-01-SLLS7SM,1.0,True,True,,,,
78,29,False,1.0,True,True,,,,
79,29,False,1.0,True,True,,,,
80,29,AC-1-01-LOCK,3.0,True,True,,,,
81,29,AC-1-01-LOCK,3.0,True,True,,,,
82,29,AC-1-01-KEY,1.0,True,True,,,,
83,29,AC-1-01-KEY,1.0,True,True,,,,
84,29,LBL-HV-ENG,1.0,True,True,,,,
85,29,LBL-HV-ENG,1.0,True,True,,,,
86,29,LBL-RAD-ENG,3.0,True,True,,,,
87,29,LBL-RAD-ENG,3.0,True,True,,,,
88,29,LBL-EC-LOC,1.0,True,True,,,,
89,29,LBL-EC-LOC,1.0,True,True,,,,
90,28,False,1.0,True,False,,,,
91,39,False,1.0,True,True,,,,
92,39,SFTY-1-02-30,0.0,True,True,,,,
93,39,SFTY-1-02-30,0.0,True,True,,,,
94,39,SFTY-1-02-31,0.0,True,True,,,,
95,39,SFTY-1-02-31,0.0,True,True,,,,
96,39,AC-1-01-LOCK,0.0,True,True,,,,
97,39,AC-1-01-LOCK,0.0,True,True,,,,
98,39,PS-DET-1-01-220CON,0.0,True,True,,,,
99,39,PS-DET-1-01-220CON,1.0,True,True,,,,
100,39,DET-1-01-220CON,0.0,True,True,,,,
101,39,DET-1-01-220CON,1.0,True,True,,,,
102,39,CBL-1-C13-RA,0.0,True,True,,,,
103,39,CBL-1-C13-RA,0.0,True,True,,,,
104,39,CBL-1-ETH-3FT,0.0,True,True,,,,
105,39,CBL-1-ETH-3FT,0.0,True,True,,,,
106,39,PC-SPDY-OPT-2ETH,0.0,True,True,,,,
107,39,PS-1-01-HV600W,0.0,True,True,,,,
108,39,TS-1-01-17ACRES,0.0,True,True,,,,
109,39,TS-1-01-17ACRES,1.0,True,True,,,,
110,39,SFTY-1-01-70,0.0,True,True,,,,
111,39,SFTY-1-01-80,0.0,True,True,,,,
112,39,SFTY-1-01-64,0.0,True,True,,,,
113,39,SFTY-1-01-64,0.0,True,True,,,,
114,39,CBL-1-DVID,0.0,True,True,,,,
115,39,CBL-1-USBAB,0.0,True,True,,,,
116,39,CBL-1-C13-ST,0.0,True,True,,,,
117,39,CBL-1-C13-ST,0.0,True,True,,,,
118,39,SFTY-1-01-60,0.0,True,True,,,,
119,39,SFTY-1-01-61,0.0,True,True,,,,
120,39,SFTY-1-01-62,0.0,True,True,,,,
121,39,SFTY-1-01-63,0.0,True,True,,,,
122,41,PS-DET-1-01-220CON,0.0,True,True,,,,
123,41,PS-DET-1-01-220CON,0.0,True,True,,,,
124,41,PS-DET-1-01-220CON,0.0,True,True,,,,
125,41,PS-DET-1-01-220CON,0.0,True,True,,,,
126,41,DET-1-01-220CON,0.0,True,True,,,,
127,41,DET-1-01-220CON,0.0,True,True,,,,
128,41,DET-1-01-220CON,0.0,True,True,,,,
129,41,DET-1-01-220CON,0.0,True,True,,,,
130,41,CBL-1-C13-RA,0.0,True,True,,,,
131,41,CBL-1-C13-RA,0.0,True,True,,,,
132,41,CBL-1-C13-RA,0.0,True,True,,,,
133,41,CBL-1-C13-RA,0.0,True,True,,,,
134,41,CBL-1-C13-RA,1.0,True,True,,,,
135,41,CBL-1-C13-RA,0.0,True,True,,,,
136,41,CBL-1-C13-RA,0.0,True,True,,,,
137,41,CBL-1-C13-RA,0.0,True,True,,,,
138,41,CBL-1-C13-RA,0.0,True,True,,,,
139,41,CBL-1-C13-RA,1.0,True,True,,,,
140,41,CBL-1-ETH-3FT,0.0,True,True,,,,
141,41,CBL-1-ETH-3FT,0.0,True,True,,,,
142,41,CBL-1-ETH-3FT,0.0,True,True,,,,
143,41,CBL-1-ETH-3FT,0.0,True,True,,,,
144,41,CBL-1-ETH-3FT,0.0,True,True,,,,
145,41,CBL-1-ETH-3FT,0.0,True,True,,,,
146,41,CBL-1-ETH-3FT,0.0,True,True,,,,
147,41,CBL-1-ETH-3FT,0.0,True,True,,,,
148,41,CBL-1-ETH-3FT,1.0,True,True,,,,
149,41,PC-SPDY-OPT-2ETH,0.0,True,True,,,,
150,41,PC-SPDY-OPT-2ETH,0.0,True,True,,,,
151,41,PC-SPDY-OPT-2ETH,0.0,True,True,,,,
152,41,PC-SPDY-OPT-2ETH,0.0,True,True,,,,
153,41,PS-1-01-HV600W,0.0,True,True,,,,
154,41,PS-1-01-HV600W,0.0,True,True,,,,
155,41,PS-1-01-HV600W,0.0,True,True,,,,
156,41,PS-1-01-HV600W,0.0,True,True,,,,
157,41,SFTY-1-02-30,0.0,True,True,,,,
158,41,SFTY-1-02-30,0.0,True,True,,,,
159,41,SFTY-1-02-30,0.0,True,True,,,,
160,41,SFTY-1-02-30,0.0,True,True,,,,
161,41,SFTY-1-02-30,0.0,True,True,,,,
162,41,SFTY-1-02-30,0.0,True,True,,,,
163,41,SFTY-1-02-30,0.0,True,True,,,,
164,41,SFTY-1-02-30,0.0,True,True,,,,
165,41,SFTY-1-02-30,1.0,True,True,,,,
166,41,SFTY-1-02-30,2.0,True,True,,,,
167,41,SFTY-1-02-30,0.0,True,True,,,,
168,41,SFTY-1-02-30,0.0,True,True,,,,
169,41,SFTY-1-02-31,0.0,True,True,,,,
170,41,SFTY-1-02-31,0.0,True,True,,,,
171,41,SFTY-1-02-31,0.0,True,True,,,,
172,41,SFTY-1-02-31,0.0,True,True,,,,
173,41,SFTY-1-02-31,0.0,True,True,,,,
174,41,SFTY-1-02-31,0.0,True,True,,,,
175,41,SFTY-1-02-31,0.0,True,True,,,,
176,41,SFTY-1-02-31,0.0,True,True,,,,
177,41,SFTY-1-02-31,1.0,True,True,,,,
178,41,SFTY-1-02-31,2.0,True,True,,,,
179,41,SFTY-1-02-31,0.0,True,True,,,,
180,41,SFTY-1-02-31,0.0,True,True,,,,
181,41,AC-1-01-LOCK,0.0,True,True,,,,
182,41,AC-1-01-LOCK,0.0,True,True,,,,
183,41,AC-1-01-LOCK,0.0,True,True,,,,
184,41,AC-1-01-LOCK,0.0,True,True,,,,
185,41,AC-1-01-LOCK,0.0,True,True,,,,
186,41,AC-1-01-LOCK,0.0,True,True,,,,
187,41,AC-1-01-LOCK,0.0,True,True,,,,
188,41,AC-1-01-LOCK,0.0,True,True,,,,
189,41,AC-1-01-LOCK,0.0,True,True,,,,
190,41,ELEC-1-FAN-24120-1,0.0,True,True,,,,
191,41,ELEC-1-FAN-24120-1,0.0,True,True,,,,
192,41,AC-1-02-LOCK,0.0,True,True,,,,
193,41,AC-1-02-LOCK,2.0,True,True,,,,
194,41,AC-1-02-LOCK,1.0,True,True,,,,
195,41,ELEC-1-FAN-24120-2,0.0,True,True,,,,
196,41,TS-1-01-17ACRES,0.0,True,True,,,,
197,41,TS-1-01-17ACRES,0.0,True,True,,,,
198,41,TS-1-01-17ACRES,0.0,True,True,,,,
199,41,TS-1-01-17ACRES,0.0,True,True,,,,
200,41,TS-1-01-17ACRES,1.0,True,True,,,,
201,41,SFTY-1-01-70,0.0,True,True,,,,
202,41,SFTY-1-01-70,0.0,True,True,,,,
203,41,SFTY-1-01-70,0.0,True,True,,,,
204,41,SFTY-1-01-70,0.0,True,True,,,,
205,41,SFTY-1-01-70,1.0,True,True,,,,
206,41,SFTY-1-01-80,0.0,True,True,,,,
207,41,SFTY-1-01-80,0.0,True,True,,,,
208,41,SFTY-1-01-80,0.0,True,True,,,,
209,41,SFTY-1-01-80,0.0,True,True,,,,
210,41,SFTY-1-01-80,1.0,True,True,,,,
211,41,SFTY-1-01-64,0.0,True,True,,,,
212,41,SFTY-1-01-64,0.0,True,True,,,,
213,41,SFTY-1-01-64,0.0,True,True,,,,
214,41,SFTY-1-01-64,0.0,True,True,,,,
215,41,SFTY-1-01-64,0.0,True,True,,,,
216,41,SFTY-1-01-64,0.0,True,True,,,,
217,41,SFTY-1-01-64,0.0,True,True,,,,
218,41,SFTY-1-01-64,0.0,True,True,,,,
219,41,SFTY-1-01-64,1.0,True,True,,,,
220,41,SFTY-1-01-64,1.0,True,True,,,,
221,41,CBL-1-DVID,0.0,True,True,,,,
222,41,CBL-1-DVID,0.0,True,True,,,,
223,41,CBL-1-DVID,0.0,True,True,,,,
224,41,CBL-1-DVID,0.0,True,True,,,,
225,41,CBL-1-DVID,1.0,True,True,,,,
226,41,CBL-1-USBAB,0.0,True,True,,,,
227,41,CBL-1-USBAB,0.0,True,True,,,,
228,41,CBL-1-USBAB,0.0,True,True,,,,
229,41,CBL-1-USBAB,0.0,True,True,,,,
230,41,CBL-1-USBAB,1.0,True,True,,,,
231,41,CBL-1-C13-ST,0.0,True,True,,,,
232,41,CBL-1-C13-ST,0.0,True,True,,,,
233,41,CBL-1-C13-ST,0.0,True,True,,,,
234,41,CBL-1-C13-ST,0.0,True,True,,,,
235,41,CBL-1-C13-ST,1.0,True,True,,,,
236,41,CBL-1-C13-ST,0.0,True,True,,,,
237,41,CBL-1-C13-ST,0.0,True,True,,,,
238,41,CBL-1-C13-ST,0.0,True,True,,,,
239,41,CBL-1-C13-ST,0.0,True,True,,,,
240,41,CBL-1-C13-ST,0.0,True,True,,,,
241,41,SFTY-1-01-60,0.0,True,True,,,,
242,41,SFTY-1-01-60,0.0,True,True,,,,
243,41,SFTY-1-01-60,0.0,True,True,,,,
244,41,SFTY-1-01-60,0.0,True,True,,,,
245,41,SFTY-1-01-60,1.0,True,True,,,,
246,41,SFTY-1-01-61,0.0,True,True,,,,
247,41,SFTY-1-01-61,0.0,True,True,,,,
248,41,SFTY-1-01-61,0.0,True,True,,,,
249,41,SFTY-1-01-61,0.0,True,True,,,,
250,41,SFTY-1-01-61,1.0,True,True,,,,
251,41,SFTY-1-01-62,0.0,True,True,,,,
252,41,SFTY-1-01-62,0.0,True,True,,,,
253,41,SFTY-1-01-62,0.0,True,True,,,,
254,41,SFTY-1-01-62,0.0,True,True,,,,
255,41,SFTY-1-01-62,1.0,True,True,,,,
256,41,SFTY-1-01-63,0.0,True,True,,,,
257,41,SFTY-1-01-63,0.0,True,True,,,,
258,41,SFTY-1-01-63,0.0,True,True,,,,
259,41,SFTY-1-01-63,0.0,True,True,,,,
260,41,SFTY-1-01-63,1.0,True,True,,,,
261,41,FT-1-01-3ASF,0.0,True,True,,,,
262,41,FT-1-01-N3AS,0.0,True,True,,,,
263,41,FT-1-01-N3AS,4.0,True,True,,,,
264,41,False,0.0,True,True,,,,
265,41,False,0.0,True,True,,,,
266,41,False,0.0,True,True,,,,
267,41,False,0.0,True,True,,,,
268,41,False,1.0,True,True,,,,
269,40,False,0.0,True,True,,,,
270,40,False,0.0,True,True,,,,
271,40,False,0.0,True,True,,,,
272,40,False,0.0,True,True,,,,
273,40,False,0.0,True,True,,,,
274,40,False,0.0,True,True,,,,
275,40,False,0.0,True,True,,,,
276,40,False,0.0,True,True,,,,
277,40,False,0.0,True,True,,,,
278,40,False,0.0,True,True,,,,
279,40,False,0.0,True,True,,,,
280,42,False,0.0,True,True,,,,
281,42,False,0.0,True,True,,,,
282,42,False,0.0,True,True,,,,
283,42,False,0.0,True,True,,,,
284,39,False,0.0,True,True,,,,
285,41,False,0.0,True,True,,,,
286,41,False,0.0,True,True,,,,
287,41,False,0.0,True,True,,,,
288,41,False,0.0,True,True,,,,
289,39,FT-1-01-SF8T,0.0,True,True,,,,
290,39,False,0.0,True,True,,,,
291,41,FT-1-01-SF8T,0.0,True,True,,,,
292,41,FT-1-01-SF8T,4.0,True,True,,,,
293,41,False,0.0,True,True,,,,
294,39,False,0.0,True,True,,,,
295,49,False,0.0,True,True,,,,
296,49,False,0.0,True,False,,,,
297,45,PS-1-01-HV600W,1.0,True,True,,,,
298,45,PS-1-01-HV600W,1.0,True,True,,,,
299,6,False,0.0,True,True,,,,
300,6,False,0.0,True,True,,,,
301,6,False,0.0,True,True,,,,
302,4,False,0.0,True,False,,,,
303,45,SFTY-1-02-30,1.0,True,True,,,,
304,45,SFTY-1-02-30,2.0,True,True,,,,
305,45,SFTY-1-02-31,1.0,True,True,,,,
306,45,SFTY-1-02-31,2.0,True,True,,,,
307,43,SFTY-1-02-30,1.0,True,True,,,,
308,43,SFTY-1-02-30,2.0,True,True,,,,
309,43,SFTY-1-02-31,1.0,True,True,,,,
310,43,SFTY-1-02-31,2.0,True,True,,,,
311,48,SFTY-1-02-30,1.0,True,True,,,,
312,48,SFTY-1-02-30,2.0,True,True,,,,
313,48,SFTY-1-02-31,1.0,True,True,,,,
314,48,SFTY-1-02-31,2.0,True,True,,,,
315,49,SFTY-1-02-30,0.0,True,False,,,,
316,49,SFTY-1-02-30,0.0,True,False,,,,
317,49,SFTY-1-02-30,0.0,True,True,,,,
318,49,SFTY-1-02-31,0.0,True,False,,,,
319,49,SFTY-1-02-31,0.0,True,False,,,,
320,49,SFTY-1-02-31,0.0,True,True,,,,
321,45,CBL-1-C13-RA,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
322,45,CBL-1-C13-RA,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
323,43,CBL-1-C13-RA,1.0,True,True,,,,
324,43,CBL-1-C13-RA,1.0,True,True,,,,
325,48,CBL-1-C13-RA,1.0,True,True,,,,
326,48,CBL-1-C13-RA,1.0,True,True,,,,
327,49,CBL-1-C13-RA,0.0,True,False,,,,
328,49,CBL-1-C13-RA,3.0,True,False,,,,
329,45,FT-1-01-SF8T,4.0,True,True,,,,
330,43,FT-1-01-SF8T,4.0,True,True,,,,
331,48,FT-1-01-SF8T,4.0,True,True,,,,
332,49,FT-1-01-SF8T,0.0,True,False,,,,
333,45,False,1.0,True,True,,,,
334,43,False,1.0,True,True,,,,
335,48,False,1.0,True,True,,,,
336,49,False,0.0,True,False,,,,
337,43,PS-1-01-HV600W,1.0,True,True,,,,
338,48,PS-1-01-HV600W,1.0,True,True,,,,
339,49,PS-1-01-HV600W,0.0,True,False,,,,
340,49,PS-1-01-HV600W,0.0,True,True,,,,
341,45,TS-1-01-17ACRES,1.0,True,True,,,,
342,45,SFTY-1-01-70,1.0,True,True,,,,
343,45,SFTY-1-01-80,1.0,True,True,,,,
344,45,SFTY-1-01-64,1.0,True,True,,,,
345,45,SFTY-1-01-64,1.0,True,True,,,,
346,45,CBL-1-DVID,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
347,45,CBL-1-USBAB,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
348,45,CBL-1-C13-ST,1.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
349,45,CBL-1-C13-ST,0.0,True,True,0.0,2021-11-11 20:00:00,True,0.0
350,45,SFTY-1-01-60,1.0,True,True,,,,
351,45,SFTY-1-01-61,1.0,True,True,,,,
352,45,SFTY-1-01-62,1.0,True,True,,,,
353,45,SFTY-1-01-63,1.0,True,True,,,,
354,43,TS-1-01-17ACRES,1.0,True,True,,,,
355,43,SFTY-1-01-70,1.0,True,True,,,,
356,43,SFTY-1-01-80,1.0,True,True,,,,
357,43,SFTY-1-01-64,1.0,True,True,,,,
358,43,SFTY-1-01-64,0.0,True,True,,,,
359,43,CBL-1-DVID,1.0,True,True,,,,
360,43,CBL-1-USBAB,1.0,True,True,,,,
361,43,CBL-1-C13-ST,1.0,True,True,,,,
362,43,CBL-1-C13-ST,0.0,True,True,,,,
363,43,SFTY-1-01-60,1.0,True,True,,,,
364,43,SFTY-1-01-61,1.0,True,True,,,,
365,43,SFTY-1-01-62,1.0,True,True,,,,
366,43,SFTY-1-01-63,1.0,True,True,,,,
367,48,TS-1-01-17ACRES,1.0,True,True,,,,
368,48,SFTY-1-01-70,1.0,True,True,,,,
369,48,SFTY-1-01-80,1.0,True,True,,,,
370,48,SFTY-1-01-64,1.0,True,True,,,,
371,48,SFTY-1-01-64,1.0,True,True,,,,
372,48,CBL-1-DVID,1.0,True,True,,,,
373,48,CBL-1-USBAB,1.0,True,True,,,,
374,48,CBL-1-C13-ST,1.0,True,True,,,,
375,48,CBL-1-C13-ST,1.0,True,True,,,,
376,48,SFTY-1-01-60,1.0,True,True,,,,
377,48,SFTY-1-01-61,1.0,True,True,,,,
378,48,SFTY-1-01-62,1.0,True,True,,,,
379,48,SFTY-1-01-63,1.0,True,True,,,,
380,49,TS-1-01-17ACRES,0.0,True,False,,,,
381,49,SFTY-1-01-70,0.0,True,False,,,,
382,49,SFTY-1-01-80,0.0,True,False,,,,
383,49,SFTY-1-01-64,0.0,True,False,,,,
384,49,SFTY-1-01-64,0.0,True,False,,,,
385,49,CBL-1-DVID,0.0,True,False,,,,
386,49,CBL-1-USBAB,0.0,True,False,,,,
387,49,CBL-1-C13-ST,0.0,True,False,,,,
388,49,CBL-1-C13-ST,1.0,True,False,,,,
389,49,SFTY-1-01-60,0.0,True,False,,,,
390,49,SFTY-1-01-61,0.0,True,False,,,,
391,49,SFTY-1-01-62,0.0,True,False,,,,
392,49,SFTY-1-01-63,0.0,True,False,,,,
393,1,False,0.0,True,False,,,,
394,49,ELEC-1-ACHEAT-01-4000,0.0,True,True,,,,
395,49,AC-1-02-LOCK,0.0,True,True,,,,
396,49,AC-1-02-LOCK,0.0,True,False,,,,
397,49,FT-1-01-NFV3A,0.0,True,True,,,,
398,49,FT-1-01-N3AS,0.0,True,True,,,,
399,49,FT-1-01-N3AS,0.0,True,False,,,,
400,1,CBL-1-314SH,0.0,True,False,,,,
401,1,CBL-1-314SH,0.0,True,False,,,,
402,1,CBL-1-ETH-3FT,0.0,True,False,,,,
403,1,DET-1-01-650CON,1.0,True,False,,,,
404,6,TS-1-01-23ACRES,0.0,True,True,,,,
405,6,CBL-1-314SH,0.0,True,True,,,,
406,6,SFTY-1-02-30,0.0,True,True,,,,
407,6,SFTY-1-02-31,0.0,True,True,,,,
408,6,SFTY-1-01-70,0.0,True,True,,,,
409,6,SFTY-1-01-80,0.0,True,True,,,,
410,6,SFTY-1-01-64,0.0,True,True,,,,
411,6,SFTY-1-01-64,0.0,True,True,,,,
412,6,CBL-1-DVID,0.0,True,True,,,,
413,6,CBL-1-USBAB,0.0,True,True,,,,
414,6,SFTY-1-01-60,0.0,True,True,,,,
415,6,SFTY-1-01-61,0.0,True,True,,,,
416,6,SFTY-1-01-62,0.0,True,True,,,,
417,6,SFTY-1-01-63,0.0,True,True,,,,
418,1,False,0.0,True,False,,,,
419,1,False,0.0,True,False,,,,
420,1,False,0.0,True,False,,,,
421,1,False,0.0,True,False,,,,
422,1,False,0.0,True,False,,,,
423,1,False,0.0,True,False,,,,
424,1,False,0.0,True,False,,,,
425,1,False,0.0,True,False,,,,
426,1,False,0.0,True,False,,,,
427,1,False,0.0,True,False,,,,
428,1,False,0.0,True,False,,,,
429,1,False,0.0,True,False,,,,
430,1,False,0.0,True,False,,,,
431,1,False,0.0,True,False,,,,
432,3,False,0.0,True,False,,,,
433,3,False,0.0,True,False,,,,
434,3,False,0.0,True,False,,,,
435,3,False,0.0,True,True,,,,
436,3,False,0.0,True,True,,,,
437,3,False,1.0,True,True,,,,
438,3,False,0.0,True,False,,,,
439,3,False,0.0,True,False,,,,
440,3,False,0.0,True,False,,,,
441,3,False,0.0,True,False,,,,
442,3,False,0.0,True,False,,,,
443,3,False,0.0,True,False,,,,
444,3,False,0.0,True,False,,,,
445,3,False,0.0,True,False,,,,
446,3,False,0.0,True,False,,,,
447,3,False,0.0,True,False,,,,
448,3,False,0.0,True,False,,,,
449,3,False,0.0,True,False,,,,
450,3,DET-1-01-650CON,1.0,True,False,,,,
451,3,FT-1-01-NFV3A,0.0,True,False,,,,
452,3,FT-1-01-N3AS,0.0,True,False,,,,
453,3,ELEC-1-ACHEAT-01-4000,0.0,True,False,,,,
454,3,SFTY-1-02-30,0.0,True,False,,,,
455,3,SFTY-1-02-30,0.0,True,False,,,,
456,3,SFTY-1-02-30,0.0,True,False,,,,
457,3,SFTY-1-02-31,0.0,True,False,,,,
458,3,SFTY-1-02-31,0.0,True,False,,,,
459,3,SFTY-1-02-31,0.0,True,False,,,,
460,7,False,0.0,True,False,,,,
461,7,False,0.0,True,False,,,,
462,7,False,0.0,True,False,,,,
463,7,PS-1-01-HV600W,1.0,True,False,,,,
464,7,PS-1-01-HV600W,0.0,True,False,,,,
465,7,False,0.0,True,False,,,,
466,7,False,0.0,True,False,,,,
467,7,False,0.0,True,False,,,,
468,7,False,0.0,True,False,,,,
469,7,False,0.0,True,False,,,,
470,7,False,0.0,True,False,,,,
471,7,False,0.0,True,False,,,,
472,7,False,0.0,True,False,,,,
473,7,False,0.0,True,False,,,,
474,7,False,0.0,True,False,,,,
475,7,False,0.0,True,False,,,,
476,7,False,0.0,True,False,,,,
477,7,False,0.0,True,False,,,,
478,7,False,0.0,True,False,,,,
479,7,False,0.0,True,False,,,,
480,7,False,0.0,True,False,,,,
481,7,False,0.0,True,False,,,,
482,7,False,0.0,True,False,,,,
483,7,False,0.0,True,False,,,,
484,7,False,0.0,True,False,,,,
485,7,False,0.0,True,False,,,,
486,7,False,0.0,True,False,,,,
487,7,False,0.0,True,False,,,,
488,7,False,0.0,True,False,,,,
489,7,False,0.0,True,False,,,,
490,7,False,0.0,True,False,,,,
491,7,False,0.0,True,False,,,,
492,7,False,0.0,True,False,,,,
493,7,False,0.0,True,False,,,,
494,7,TS-1-01-23ACRES,0.0,True,False,,,,
495,7,TS-1-01-23ACRES,0.0,True,False,,,,
496,7,CBL-1-314SH,0.0,True,False,,,,
497,7,CBL-1-314SH,0.0,True,False,,,,
498,7,CBL-1-314SH,0.0,True,False,,,,
499,7,SFTY-1-02-30,0.0,True,False,,,,
500,7,SFTY-1-02-30,0.0,True,False,,,,
501,7,SFTY-1-02-30,0.0,True,False,,,,
502,7,SFTY-1-02-30,0.0,True,False,,,,
503,7,SFTY-1-02-31,0.0,True,False,,,,
504,7,SFTY-1-02-31,0.0,True,False,,,,
505,7,SFTY-1-02-31,0.0,True,False,,,,
506,7,SFTY-1-02-31,0.0,True,False,,,,
507,7,SFTY-1-01-70,0.0,True,False,,,,
508,7,SFTY-1-01-70,0.0,True,False,,,,
509,7,SFTY-1-01-80,0.0,True,False,,,,
510,7,SFTY-1-01-80,0.0,True,False,,,,
511,7,SFTY-1-01-64,0.0,True,False,,,,
512,7,SFTY-1-01-64,0.0,True,False,,,,
513,7,SFTY-1-01-64,0.0,True,False,,,,
514,7,SFTY-1-01-64,0.0,True,False,,,,
515,7,CBL-1-DVID,0.0,True,False,,,,
516,7,CBL-1-DVID,0.0,True,False,,,,
517,7,CBL-1-USBAB,0.0,True,False,,,,
518,7,CBL-1-USBAB,0.0,True,False,,,,
519,7,SFTY-1-01-60,0.0,True,False,,,,
520,7,SFTY-1-01-60,0.0,True,False,,,,
521,7,SFTY-1-01-61,0.0,True,False,,,,
522,7,SFTY-1-01-61,0.0,True,False,,,,
523,7,SFTY-1-01-62,0.0,True,False,,,,
524,7,SFTY-1-01-62,0.0,True,False,,,,
525,7,SFTY-1-01-63,0.0,True,False,,,,
526,7,SFTY-1-01-63,0.0,True,False,,,,
527,7,FT-1-01-NFV3A,0.0,True,False,,,,
528,7,FT-1-01-NFV3A,0.0,True,False,,,,
529,7,FT-1-01-N3AS,0.0,True,False,24.0,2022-02-17 20:00:00,True,24.0
530,7,FT-1-01-N3AS,0.0,True,False,24.0,2022-02-17 20:00:00,True,24.0
531,7,CBL-1-ETH-3FT,0.0,True,False,,,,
532,7,DET-1-01-650CON,0.0,True,False,,,,
533,7,DET-1-01-650CON,0.0,True,False,,,,
534,8,TS-1-01-23ACRES,0.0,True,False,,,,
535,8,TS-1-01-23ACRES,0.0,True,False,,,,
536,8,CBL-1-314SH,0.0,True,False,,,,
537,8,CBL-1-314SH,0.0,True,False,,,,
538,8,CBL-1-314SH,0.0,True,False,,,,
539,8,CBL-1-314SH,0.0,True,False,,,,
